,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124
0,7.873060006829153,-7.977417937120364,7.481131236163314,-7.980771452395489,7.636779726724393,7.314846037395574,2.5978553618539912,7.9945388166846865,-7.673445962855483,-7.517718621648607,-5.240203557634146,0.06657966267979809,4.136264418479355,-4.4571537048769585,2.6511526636511427,-4.027194842758987,6.546670804868869,2.427065455520572,-5.954758945042965,-7.982921486316073,7.359572387783024,-7.845218738784336,5.683688503623759,4.955424630110549,-3.624735353373852,-6.040108171006047,7.862703284915023,-7.909392212861196,-7.024512443354064,-0.9357562066110398,-8.00123224798129,-7.725073775083072,5.713847747147222,-8.009271943591925,4.031320062653219,7.914121824224132,-0.12304210301748064,-7.932347134177462,-7.955211247315836,-3.5929295404045405,-8.01838656055516,-8.018810640929745,-6.299853009966119,-0.7093885624143006,-7.716322894846952,1.6732242235402608,-8.014064970000517,4.154367756674805,-7.964844349385052,-3.464624773292033,7.520662336613309,-1.7300627746475126,4.09239011941094,-7.963007977088257,-7.792523921542713,-8.01247725281571,2.876726359018237,-3.7104680102474017,3.217833160633081,7.666713426033752,7.95551194657317,5.3981877791284765,2.9507444042283044,7.8145695760092515,8.01686222368484,7.16708636729917,-7.963892550008998,-7.712642434446222,7.986577547271445,-7.967738636538968,-4.1491565209688375,-7.84402970600037,-8.011730534008652,-6.844051979577214,7.965981796514651,1.354066311979428,2.6031210633552933,6.652529478536259,2.053552808804593,-7.53765055583184,7.980724315834296,-0.08601348438464948,-8.00570456501933,-0.6649107272314083,-1.7612575398925134,-7.967023118186264,7.882366731684032,-8.019752701308848,-2.9074821402409086,-7.839537794948161,-0.8231544833253229,-7.542740185144634,-7.07078406702929,-4.215076058179056,0.8669149091855098,1.6886370230312036,6.847471664956219,-3.7164107655046426,7.08590615306894,-7.6701864543818115,-7.8111267693893325,-6.874865808994613,-0.729524668930182,-8.005301373840917,6.227187527884964,8.017525434669873,-8.010749282436247,-7.95325357595037,-0.18796070623774286,-4.453701876643624,-2.164700414858469,-7.89659680028659,-3.427415521804457,3.613729974705432,0.079708777645347,7.812727761655486,-1.992286987679889,-5.417852938541005,-4.304742382981556,-4.844167000759418,-1.9743207700457575,-0.08008742157582383,-7.854653767412824,2.1778812194675474,6.683586968693529
1,-8.001941770576646,6.58151978104122,-7.8714009384079855,8.009534836225857,7.693594331766201,-2.9346014420176942,3.829047357739121,-7.955868950457026,7.9777611899449905,0.6553313801967473,6.949852440985845,7.319282844340686,0.08255968331044627,-3.0272491088220495,-7.427005655551399,5.3753276422182035,2.754583042895595,8.006897564111203,-3.0302341812524123,7.993503182383064,3.6301420867636933,-6.906968014014554,0.5910513850346231,7.972513884505863,7.049998865309503,-7.930067083169664,-7.981830190804114,-7.435841652984939,-7.914773201765179,-7.992390767308088,4.041700633471976,-0.2942426004736003,-8.006282848582336,-7.999051654844262,4.581852944041643,-7.671702814301893,-0.8835469185458251,0.2920841162887031,2.1302881286687416,4.7844537527900926,7.191711923790333,-1.2108443482624935,-7.915907402711047,1.5932419364388224,6.952844023278844,-7.998447133860507,-4.275374183308958,-6.215953631609716,8.018001138245557,7.943885942086554,-7.853755660378855,2.262851673291525,-2.8540627012198563,8.00223666713442,7.966318516677132,-8.003418627388408,-3.64313572582744,-2.032999515316316,5.817930724823958,7.7343451688218305,-7.936627289076178,-7.926718460968569,-6.495367570301488,-3.519987616121593,8.009986555307936,-7.236573659300786,5.762244635513032,-8.010975081840884,7.85920053344508,7.697888931626334,-7.420106117008347,-7.885593813621847,2.3785046333746935,-7.890813379637125,-7.903132299157196,-3.729940393642603,-7.907542094549013,-2.8803298472702323,-1.164155957710129,-3.255019436876558,-4.114886566804571,-6.372957787245557,-0.3248160242414694,-1.3570539331181148,7.705768450023331,-7.894458827447151,-7.917272505437161,7.9050962677511,-6.96995405601332,7.916167712590857,2.780507913959423,-7.9245576583542,1.119677883119932,-7.2618088206561975,5.072463248119176,-6.314131131867164,4.424527281931856,3.0344811715855755,-7.865189507018828,-1.2075586750240905,-4.17321679543846,-3.0544130441781583,7.990386758520254,-2.7521165942477155,-7.956291478305596,8.008538779456705,-1.6008143000890023,-7.665495631929245,-7.957066557447597,-5.925789343045123,-3.987739309318423,8.010392723307689,-7.952188594902134,-6.68690647420925,0.11258270956912142,-7.830195267838011,7.504522132108132,2.9650013290807813,-6.0793931308926,6.534547586114421,-6.949343426349106,-3.800924173209472,7.809239681019145,-5.554377058518996,-8.00579503893122
2,-8.007717093033012,-7.9920745499246415,7.260193931058147,-2.112113436266286,-6.314199142292029,7.114080354798428,3.7643049682298884,7.913999020448477,-8.000960169866413,-2.466367566210467,1.9615696338231476,-6.393055469220915,0.5030983126055268,-2.0865244461746,0.2608506835295952,-2.3335062045225974,6.060532354604092,7.5443702902301215,-3.478166746127995,-7.976485573464188,4.787638092757895,-8.008539214685879,-8.016054799011188,-7.947097639070609,-6.435755962769745,2.765601399798808,8.01003123913178,-8.013582924594955,0.6210346473634858,-7.834959740030854,-8.002135605505908,6.435706122664975,-8.010837977125771,-7.806396999634659,-3.2875523407864176,7.794805844469925,-7.039497004759493,2.714661983164185,-0.1741093015816464,6.2704024068013275,-7.804258115459383,-0.35156482888888474,7.350167164501945,-7.926885547660357,-5.693189299195099,-7.929737607754699,-8.004714917449185,4.149403296521797,-7.812469013097335,-8.018716417968784,7.344075486180046,5.408454996855426,2.6003836052946454,-7.907199428591477,-5.945745474401888,-8.008343256490596,-0.261826684467362,-1.4772811233386918,-6.721074474511173,7.818230196514779,7.572055964097121,7.933457461976269,0.4268807578747693,7.653814105055609,7.993424240173791,7.832093861454233,-7.93296014043209,-8.006585449196445,7.959481097070409,-8.014886718274981,3.298142508868927,-7.904722467329211,-8.012664346765947,-8.013034341350792,7.89937134953245,-2.858830789417864,7.9423989892083835,-7.57202037642325,-2.790424828342827,-6.094181477041593,2.6137284602925646,5.757066710817201,-2.153925424170603,4.89778600866952,0.6308275135775876,-8.017261728667703,7.79422127968977,-8.010205502006308,1.5773751952956019,7.159003750567853,-2.1170304935204904,-7.95679856944318,3.5874731799826325,4.3600112610302535,-5.246223191670934,5.253901579579816,2.8140433892000623,-4.926916980595893,5.361036510740759,3.025597882489148,-6.5641655988517424,-4.628614464534701,-7.9489839673670595,-7.985728347151895,7.61904209379254,-6.967907262401221,-8.003285214308399,5.256457355910587,-7.629687928014809,6.818946906568485,3.51683387287329,-8.019992590096777,-7.983998568668808,-0.5455195135185615,5.806521408974943,-8.00197428794183,-6.8364202278905015,-7.119210403761868,7.594779424205452,0.681467028857254,4.90950448526182,-5.008578359983096,-8.018152918011989,2.0322478378411777,-8.01078045788485
3,-7.938978949614114,-8.01232180522911,5.410036185147683,-2.119230161592362,5.519459881101962,-0.1595192782627901,-7.536609865923863,-7.761858167629587,7.536059537319948,-1.6327528091853907,-6.205637272574643,-7.9035745053804725,-1.0154216997922259,4.98022304431451,1.6129566909954711,0.7281377394811105,-4.375314715162675,-7.870104778249408,-0.2186522800100601,7.899608521682923,-0.9144711486167063,-8.015826959717975,7.741561618068461,-7.703671429443027,6.043231798244342,-7.603046309648333,7.2617442469989335,-8.019162626019138,-7.818787081389058,5.906841100034627,-7.950437452277265,6.684977247369231,-7.979852206101686,0.0071689425887521765,-7.8554513392141505,-7.936295616101695,-3.421802021513857,2.268659659974567,-7.464101010245537,5.7863973942643,7.713235459999526,-7.476503755540163,-7.950965075729329,5.446880601242295,0.11944734326764994,5.575818765473711,8.011244093417712,-6.153571795146512,-8.003689037567824,7.841831573679359,-8.011553877706342,2.048776881113806,-4.042657411541223,7.828344148188009,7.36390444414284,-7.989795774173963,0.8108321353232011,-0.3493573018015663,5.177842213826603,-8.007469009992906,-8.011615694123263,-0.8553686752683933,0.21024459949958718,-7.9640991678902004,-7.989879417410618,-8.00024195832802,-7.969939150968056,8.015841509198479,5.6980680516977245,-8.011978051812278,7.790451884215088,7.891929581062573,-8.01153990531595,5.33363580595442,-7.902365712308233,2.8312881739486273,-2.453764355608337,2.323458332988409,-1.8117313272603628,-1.400492656557162,-8.01944781308217,-7.177057852688677,-8.008079175886921,7.364318519091897,-3.4511080020909546,7.751303036448935,-8.00338259168423,-8.00046911011426,4.779998670286279,-5.2384842919624734,7.4885306832716445,8.017053351362664,-6.720114196462328,-4.443151626439411,-7.98128888666122,-0.6528539256094259,6.6475931454420945,3.162333688102848,-7.686209109462531,-0.4968177072697646,-3.4447807209790806,6.567057609835855,0.22196432827154328,-8.009591817991206,-3.2313118873461533,-2.581206757209735,-8.018714083722202,-7.653706534592963,5.609530147155825,7.533009307453593,5.094106162022706,7.926182211263217,7.911246728733882,-0.28795432960088085,-4.26153464124533,-7.639218990454898,3.468913983608593,-1.0091525570543665,-7.943821766685213,-5.742044974527065,-3.9117093056914527,-7.031569518745318,-7.961852422591038,-2.54558025495448,-7.98491818886459
4,3.635185709895285,-7.99995948626297,-6.957670381525196,-7.4356305874964015,7.631181844884301,-3.9551497123509876,7.4875138215697365,7.757406476251203,-7.498312287069075,-3.9433715287788758,5.6884518199059055,3.0943077430677945,0.19331082570278824,3.997876579997822,-3.906882323426766,4.29916368440178,-0.05960483019737417,-1.1912252215854386,-5.506427586577427,-7.908187501765491,-7.0169317467738335,8.001877865310819,1.823169612870405,-8.017247934690143,-6.590293469420981,-7.984535249681985,7.946271994056154,-7.52872928798069,-7.543525024808563,-7.985748131110016,7.17495715032304,-3.8362500094307492,-7.920070618561612,-3.494335220786194,-6.5269872036758905,7.488359543089972,-4.068802262321119,-6.939374587541847,-5.466211404435704,7.676286490508062,-6.292846176708439,-2.5686615470396177,7.969521300939565,-7.6925604953308895,-1.4534902095522053,7.936237861840482,-8.017663930239179,5.895017747921958,-1.3879598917651796,-7.888105852087662,6.366033889377219,-2.167442992811539,7.147427436984511,-7.53858858551026,-5.617047493007274,-7.957833287465988,6.495980994523288,-3.758080456321524,2.6488958093133625,7.802820576039933,8.018875608640544,-6.04722566917211,5.7403370651121755,7.9967188672261,1.1560740585338933,7.973504777505376,-8.013430910929094,1.5391904667750858,-5.618738029260893,-7.920754873685571,-1.8762798393117692,-7.9329803588576695,-7.8975096082127045,7.817375892404542,7.921136432971167,-8.0153132226222,6.9916566455642215,-7.451521115596185,-7.25793646278747,-1.2771974723856383,7.998785775921764,8.007105764188951,8.009442471841496,1.644072389713715,-7.579637874565956,-7.970692274969961,8.014059249465047,-8.010735009840351,6.01046853271686,-1.8884621796826582,-6.9384465731105305,-7.980163194505874,-7.429325464712916,1.210755242221051,1.5246621677459196,-3.8740306100824764,7.624116357031523,0.739808579582359,7.794597465186849,0.9276413431169956,0.3102711710010482,-1.0795586993326332,7.742207531357257,-8.016225592733075,1.501450035165886,7.992202441596948,-7.994152303371253,5.571247418446239,-4.338848157348695,-4.766871835302531,0.011244693355843438,-7.8683067109517815,-7.089586798516857,-7.552118973104214,4.915962534702322,-8.000069431370054,-7.973857091494004,4.7446789668755915,6.491814281374568,3.3874666666658264,6.137752035754774,5.802961102076864,-8.00824891274759,-3.3581835570939784,1.3410125508023827
5,-7.8617244295188335,7.334118566108373,-7.737401507188741,2.821137759141101,0.47806503950672175,2.8012546448494877,-6.173216326617169,-7.690687852683354,7.736362789055329,7.19238638453216,4.375212491818747,5.66124405040909,3.10374478263296,1.3612399116280542,1.2028843204120676,-5.2783595136294705,-2.8839856375550372,7.977532631610099,0.6439830558619395,5.612098941742222,8.004528293868846,7.9109630608176555,-5.453378301242263,-7.826766918283559,-0.6642312496100065,-0.8751139985873445,7.860143334079288,7.763874651169285,7.597982679223755,-8.019759598772177,-6.072990785949532,5.425270554616366,-8.016240291002857,8.003360095499369,-2.6002019126536435,-7.844714965005702,-2.439600381296719,-7.98437022726055,-7.465753459103055,-7.94521805103923,7.817079480634735,-2.8643323326486185,7.611797978717785,-5.039214855510771,-7.407878800654968,7.171967395828936,-1.9512777192864843,-3.5613305878164248,-7.9954598636257295,-7.993605082604894,-7.926054108267326,-0.7376429760691856,-7.1876480127094595,-6.7749970117101475,-5.849547738336618,7.698523700865472,-1.67309677592268,4.4377251889499,2.2051180499291316,3.5485850460749337,7.984958054876685,-7.9240605609841595,1.6299374817817327,8.01980478093476,-0.8923442271160366,-7.805060186582077,-8.008739072353329,-8.00680163884428,6.207936372955349,-7.916470691830307,-3.3619259170938136,-7.51768815798885,-5.722794901010267,7.970575672284992,7.843322524356914,7.1998692083964855,-7.694188493461381,-7.8700463585115195,-3.3258712083195974,-6.663511472068032,-7.879304431505844,8.009570179015956,-7.84384463885044,0.22554527686089187,-6.736817882143447,0.24179323700088076,7.661866911275608,-7.967589114105595,-0.5346219285240448,6.152494332206619,0.6596570171556078,-7.200100187033289,-1.1242983623080054,4.878103904628114,2.804441832903356,-2.1461794777059957,-3.2735994428577437,5.911724055153279,-7.379912408615093,-3.058064856586057,1.3615930374685234,-0.23988736443144276,8.013590980425935,-7.818799331079102,-7.74131733561728,-0.3849421409579644,-7.974582331102862,-7.851436874805254,-7.116177582385939,6.821479993195702,4.843983926491806,-7.957886570391041,-7.788299687734277,5.8319369796197655,-1.8659229813187364,-8.009196446058962,7.3130603287415585,-0.33274606016577823,-1.6637602446143256,3.4105767608706223,1.6007788056424985,5.637749916162198,-7.688853696786401,-0.725430118373275,-8.010775806218533
6,-7.996497044409587,-8.018703146052532,-7.951093053126582,-6.861022354002594,-8.014097461836174,5.6947966436325395,-5.447253171243254,-6.234453240290005,7.794494566641879,3.0380307582574986,-0.7199352204565788,-3.7290184984904453,-7.058652780194578,5.471906309016081,6.295181182550076,3.4747533881727297,-6.988670475683152,-8.010553623791195,7.058184591504984,-8.012729034496287,-2.6784232297310386,7.841519882338588,8.0121986482118,7.946291487480719,-6.4271608811689305,7.47249994751337,-8.009140559700933,7.568979262789641,7.7872474311714175,8.007351510003915,-1.1603213686163398,5.041651485675645,-7.961120827126964,7.645626760617983,1.3770116163141388,-8.00188347239439,-0.6828544936813632,4.910237986478426,3.849185222453089,-7.55989909745286,-7.475163561582242,-0.4505597744044171,7.901401466671706,3.2732801505258227,6.801189675762592,7.954488870267687,-5.56956862343619,-3.6852063820200343,-8.00506707540458,-7.999568014418045,-5.893778725110158,7.681006784158365,-0.9947499514153861,-7.971397649485041,-8.008910147837257,-8.008926994877019,-0.33585679270637847,-5.588922472186422,-6.754774523583979,7.582977716601656,2.9482300957989547,3.1977842699434462,-1.4845255130717714,-0.7478175707809298,-7.985270384792145,-8.010710960563808,-8.001147477869425,7.939801211120161,-8.000851365134375,-8.017829235257604,-7.990613713283478,4.805591247409879,-1.0890151381312672,7.912805698527599,7.114131336708041,2.6584035375158033,-7.821090110087681,-1.0688686535986136,-3.750660144053583,7.540476727064133,-3.167768186659356,-5.63864553076329,7.980091946504363,-2.7984376949814234,-7.111155331984895,-6.5835739789876495,-1.093206577744329,-8.008687778276256,-3.251975938068263,-7.988742642710765,8.005979831615763,-7.9469076653207065,-1.4946917152749233,-7.625919537077452,7.302582475398504,5.5737399958143055,-7.899811110408937,3.9838447475412213,7.9120244581402375,-5.6960108418817725,5.233115527086499,2.4969739803012363,7.6377135501741975,-8.008241741456928,-7.955330239692778,0.9905232867499185,-7.988472994901478,7.208144422948294,-7.925624353563689,4.79927522620255,-7.222211531891471,-8.011457551232233,7.805966247787575,5.537860705841922,-4.381440609130806,-4.652821925447353,-8.010514513699112,-4.81070426327044,7.9161117407805595,2.344318720548749,-5.89823284835888,4.5349014962428065,-8.013975170622382,0.06641942086326402,-8.012722069378192
7,7.7335692524133695,-7.9882298068038615,-0.17272293614509426,-0.9211429548009393,1.6087316967118332,-3.1260713889411047,0.552836300312773,-2.2425280929566096,-7.966483794381984,3.075908836681192,0.1826448095562263,7.3852572568916734,3.6072487205328727,-3.4640196115607296,0.5786762457120904,-0.9496306583075352,-5.701862253045936,7.596130537694513,-1.240459894195551,-7.979446781965947,-2.2725391514451916,-7.970437976388478,4.241446202289462,7.26384318006215,4.122579191416355,7.876799403005956,-7.522193299337154,-7.872605904053669,7.934250020113231,-3.613829139796378,-8.016993241009853,-3.1557014969525596,0.3661318564189333,-7.678487690073463,-3.3832256195281563,-7.974934778097911,0.2443504508230685,-7.9661774193965,1.5401361194309988,-7.030521649683859,-7.2648018003063495,8.016086333306633,0.6012520060094149,2.5506655961072013,-2.131692532029522,2.4626413343786995,-7.873163714384476,6.607575673573606,5.9763401618225975,-5.832683463522492,-7.397946296497324,1.1559505793839158,4.386844692126719,5.498331749232375,6.9326562188469065,-8.011796625499437,-6.003327660326606,1.4630360418152755,-1.5796841208394454,7.806169254370994,7.9916295578846395,7.882503842539572,-2.261491675092687,7.933931597301779,-7.818383145980224,4.195335152744388,-4.047215825947301,-5.7953142689134705,8.017259705129936,-8.014739382700629,1.064610439773226,6.054378034967156,-7.885956646885521,-7.980569390251409,3.865728820847052,-7.005909199132624,-7.811154303044486,-0.547944503922281,-5.815382542035616,-0.5578857178223801,-8.016993710128952,3.909181606109931,7.739928435727469,7.817294702281005,-3.9949379528766773,2.30869726467045,7.863963478193977,-8.01108850957146,-2.4631748847122825,-5.076226025629455,-8.000866006307714,2.742880414312563,-3.9775448550167685,-4.066949067194228,1.9042618282833188,-2.03618316919019,7.671540597420947,4.178876978852754,7.302551288290191,-7.263407191181404,-7.743120242739245,-5.915987059984582,-7.665326239914321,-8.000184626560436,7.893964699704661,-3.995840275950463,-8.016733851279067,-7.2306370015082795,-7.502162385460391,7.909283015315509,3.5334215358410734,1.3711119850541598,7.59302231418738,2.6313650157894095,5.032952247320074,-7.9272069787456285,-8.001923129941972,-1.5827013779339847,7.556355697684609,-3.16841297461362,1.395358772902311,6.709185817179614,-7.968826970501301,5.9662563871165,-0.3984619505858146
8,-0.5914976735729159,-7.996860699775313,-7.813201481922685,-4.525018321062754,5.886435859896959,2.224997418749691,-5.998696839106671,3.2447658499571963,5.342923858813032,6.900273890447185,6.446401136265404,1.871113782533067,-2.4835581950465535,4.174325603758479,-7.009580135885363,6.08836905987725,-0.22430576376063627,-7.9482246164163435,-3.0596768222515927,8.013304374037766,-4.45217693193668,-7.867718755013202,-1.2279432158428747,3.6171564741957605,-7.950485609015919,1.2396628016286118,-8.002225474882163,-0.819121112902234,7.48686330626333,-1.193814110982144,-4.923975209012166,1.791700325876885,6.52089024383813,-7.987870469581447,-5.035860606432042,7.43704872418481,-3.04591425374735,2.406515876165482,-7.144830870440945,2.0807522809698042,5.609458832240541,-1.8991742878609315,-5.118861008394044,1.7834385870262768,-1.9216807608945086,0.4522944790832275,6.472888218947842,-1.55582971115847,-3.280113639496665,-2.382601361660489,-3.209311691828928,6.503795355262987,7.36884390817516,7.715864696976274,4.610166028199531,-7.9424080993524555,0.8996641522930151,1.4441117944490678,-2.224322983965507,7.473210690912266,-7.76478142987661,-0.469725805370817,-4.421154829237041,-7.965652744552148,-7.993123798889325,-2.612998854576365,4.799010347993711,8.010007333108316,-7.957715093893722,-7.894157145614129,7.760582048801961,8.014229859573014,-7.839866550235714,7.9466173045315855,-7.97904572126806,7.417056246975649,-7.783925886366621,-6.674869494810938,-6.579963280028554,2.6365885481567157,-8.01387792096986,-6.687383259510302,-1.0214227821350879,-4.857103288665044,1.2669575639521256,6.388708797715406,-7.836382230984688,-8.013293753826636,-1.1094816720142244,-7.933749812627406,-3.154023342554454,-5.533165644265386,4.469380941962116,3.0267461195064094,-5.6612488430729755,7.002740397686399,-7.986969319330388,-5.215082115906549,7.662651804837443,-7.506826958369588,-1.6490237365838762,-1.0288067451353715,-7.97136765984701,-8.015318581036597,-7.888149798584983,1.8379357163072778,-8.012395849092805,-6.963494368267597,-7.6760547917144955,3.444751629137574,-6.836886560932292,-7.926930673892587,7.9743364594529815,-3.959215491306418,-3.038619463781089,-4.234232257019384,-7.960046711947031,-6.1397140096915805,-7.851504422069008,7.218231403030172,1.7380579937721397,3.9467282051448276,-7.928071490420255,6.293252372399593,7.816527000608943
9,-7.842465257577196,7.7580997609309605,3.645290873065587,-5.987929260119586,-7.146143934682399,-3.4303994287092685,2.906254239327291,7.7116550747969,-4.621291026859635,4.395792910927575,-3.491555856088416,5.365465600539398,-5.477942324773704,2.1717788188441958,-4.866584640518347,-7.9631337749233815,-2.8024216298983937,-7.40272266951207,1.119096196233091,7.971215533769337,4.838753833203452,-8.006741432895456,-7.993676461638181,-4.807420571049457,-7.284970434653198,7.942723241343154,-1.36136295198971,3.6872683458882456,-7.4159296639000525,-8.0042669349925,-1.0630836442827107,-0.1121806429482195,0.7136726903205832,7.840172394144556,7.940152275153528,7.799970778543763,-7.899470562154516,-1.006804513268973,3.5335715372767904,5.2108248343833985,7.273040882946286,-3.1389993605817605,4.814836439795683,-5.338749114402095,-7.2909409094064195,6.451016637342675,5.280145388453649,-2.131753797426107,-7.983989488343552,-7.866826750645206,7.916369021362561,3.8587980194484057,3.275089242167157,-8.014306721168579,-7.902214677145075,-7.999308674242535,-2.581025021035643,3.6681151713472353,5.240898529819914,-7.824561983400766,0.9892049433389618,1.539202982603891,-5.98231448695396,-7.964039261868214,-8.016955326284833,7.945240134116398,-7.938431613346863,5.7236449128318485,-7.88021159324752,7.975416650283801,-7.210552046949459,-0.42187207409825633,7.800501355182535,-7.9467785804321895,7.712382139353464,4.842948170754969,-7.660874723589679,-4.328841303904236,-1.2881951273623606,2.289632699956066,7.745264997347596,5.924636139127966,-2.64010648613425,4.175177061397855,-3.5347958059347118,-7.990207258802135,-7.607922420187711,4.100171794082038,-4.198469821255161,-7.830350405397686,-6.540503157121835,-7.9793867520430375,3.7451674789021787,-2.5871510713417596,-2.928493449022646,-3.0351171914853126,-8.001264418003698,-5.814602062358661,7.701604365582089,-5.915819454789526,-1.3876852908969504,6.852903974128491,-7.926427030222765,-7.9832834511174955,-7.95538336765957,-7.549275477615433,-7.864380030279175,-2.833549688370157,7.845850185111566,-4.766327631661619,-5.250702701054701,7.91403430585428,7.1210845891431465,-5.689184665075102,6.350488657091232,-3.3411006303616486,7.97038417559571,6.717755656924934,-0.8212989090810905,5.087106055508759,-4.365637605428104,5.81684109732028,7.961215164773398,-5.349368850709363,0.9163181600243004
